image_path,std_r,skew_r,p10_r,p90_r,std_g,skew_g,p10_g,p90_g,std_b,skew_b,p10_b,p90_b,mean_h,std_h,mean_s,std_s,mean_v,std_v
img_000016.jpg,56.19311638885941,0.318994053932801,30.0,180.0,58.407210435607816,0.2767171189902726,24.0,182.0,63.57256495124117,0.24702802241886573,27.0,199.0,114.608056,41.25095118783158,43.242726,32.601848231180455,110.776909,61.94208304057685
img_000017.jpg,26.00814194917207,1.2404177915918737,20.0,85.0,27.01803191055744,1.2751495043773962,17.0,85.0,28.15925029004679,1.3233005004103782,20.0,90.0,114.705505,52.477854697910196,43.490387,28.566595379747838,45.111908,27.294869785355928
img_000018.jpg,30.644335514207576,1.4272432821955738,19.0,91.0,31.80167799111825,1.3252541268976614,16.0,92.0,34.28130803598345,1.4538677447104649,19.0,100.0,122.281301,44.30454751769167,35.393447,18.101893780988522,41.486782,34.06521747008928
img_000019.jpg,91.35437937384391,0.20047974848640657,0.0,255.0,73.98368095921802,0.7195456661495998,42.0,255.0,79.79422562756389,-1.1910586668713756,36.0,255.0,77.79555,50.62102997961915,118.630078,98.37193800934249,182.134165,66.63334589192394
img_000020.jpg,53.15153491915246,0.8047582833696657,61.0,204.0,63.64279000644064,0.35505310181582594,19.0,193.0,63.18537277156698,0.3878592769975396,15.0,187.0,29.17576,49.075445473499265,86.238534,75.08220739649872,119.624677,53.4340362095703
img_000021.jpg,72.43684074016977,0.15815878885572068,41.0,255.0,65.94023593084088,-0.0419161830555005,48.0,241.0,65.52145889538514,-0.30393398339612737,60.0,255.0,94.29681,49.689621771793554,75.839469,62.93121580581483,170.867367,60.89445146716825
img_000022.jpg,76.00972828396738,0.16795311979417693,32.0,255.0,68.61776672218818,0.290896584857017,39.0,234.0,73.88500068114485,0.24759754796440694,33.0,248.0,72.455423,52.37248305065429,92.057372,77.4863138396299,154.829517,67.6070546507294
img_000023.jpg,54.640929063834335,1.0298266512683505,66.0,207.0,49.42283616134299,0.9399648544721968,62.0,191.0,44.91840877374549,0.4686462538339977,74.0,195.0,105.768096,55.05885869262806,51.703784,26.891518069483247,134.260587,49.638832998121856
img_000024.jpg,71.61368513772614,-1.524955792876372,88.0,255.0,90.1365079368154,-1.664418951144254,28.0,255.0,88.91224291936403,-1.813830600879791,32.0,255.0,54.828485,70.78583079688177,46.731286,68.81512909808572,197.915645,69.68276782127684
img_000025.jpg,43.01427343352472,1.0910055489493484,19.0,122.0,43.38148494956427,1.1679215005872892,21.0,126.0,43.644452517296806,1.1147717795455905,27.0,139.0,113.016411,27.86181414910161,62.539742,47.045996477632784,71.929078,43.70427249217079
img_000026.jpg,42.10543912199614,1.074864030484773,48.0,156.0,41.910054527522384,0.6845023306080614,32.0,142.0,42.21500514109615,0.6802914012212836,30.0,142.0,50.899407,51.42092313492971,40.221888,50.674369534464404,86.486904,41.758429286729445
img_000027.jpg,37.86857352270618,0.7850112965616568,23.0,118.0,39.68141282592363,1.0673837694692547,20.0,114.0,42.47074818295416,1.0925447274937188,22.0,122.0,111.264572,55.26642112220418,54.575646,44.85102785536452,67.00309,40.6737529673855
img_000028.jpg,65.95137427176482,0.7447687109232638,25.0,203.0,53.474359958828856,0.6249477324409273,22.0,159.0,50.92223082446502,0.6986743397523528,21.0,151.0,47.942087,66.84418373414724,64.241075,40.63777323924596,93.931869,65.77951975475982
img_000029.jpg,10.209562539501828,0.8536846673183007,15.0,43.0,10.800891707492259,0.9323382987920039,14.0,43.0,11.247621212523827,1.1156150943301888,16.0,46.0,127.162797,39.58040576013327,41.165533,22.070878274910385,26.737986,10.958337586687314
img_000030.jpg,51.55699019104951,0.45060844153065344,28.0,162.0,52.5228465811559,0.7124910288740185,26.0,162.0,56.00006493074662,0.890053860859612,23.0,168.0,62.131918,53.87053758448375,43.834774,37.74908343746803,95.176501,54.835554983942664
img_000031.jpg,64.73516625375457,0.2933150418671975,43.0,217.0,63.1292736367446,0.29174872351580206,31.0,204.0,64.01679942510438,0.3074724474944788,24.0,198.0,51.020802,52.82557838090177,73.666773,58.55301922844347,128.037133,62.702323897446675
img_000032.jpg,62.451304029201005,0.7199632529526743,91.0,255.0,75.08818819845344,-0.0065771063578572925,28.0,255.0,75.05434251665947,-0.48342848372759173,27.0,255.0,76.26564,62.69756889537584,77.458265,72.08121029914643,184.23239,51.23842830228012
img_000033.jpg,30.927940122694473,1.3436680501559222,23.0,100.0,32.35358971248437,1.3212940319727329,21.0,101.0,35.0245619178273,1.2774755928417783,23.0,110.0,124.552806,35.56119755472759,37.813683,21.53034474818067,50.064597,34.62551966725685
img_000034.jpg,64.68450728406238,1.1455134484460514,33.0,207.0,49.039647396851365,0.854105835244836,33.0,145.0,49.05370868065711,0.8832430037463095,29.0,138.0,42.545948,52.26259980886234,51.264044,44.87111731131802,93.876461,64.27294114256387
img_000035.jpg,63.128325072070275,1.0058781684371645,34.0,196.0,61.433738992048205,0.9035264483443642,27.0,187.0,62.05456841923568,0.8868652446052713,33.0,194.0,110.186132,56.38263845261745,44.2756,29.14511606839128,103.682362,65.31911288513459
img_000036.jpg,61.637399273498204,0.48763942596979926,43.0,217.0,69.91517063263208,0.6818710670177369,22.0,208.0,72.82029100699606,0.7397245775195384,20.0,216.0,65.544837,62.91243906926064,89.177949,74.42519723288207,129.587561,62.78180871137179
img_000037.jpg,59.59533946748576,0.7565496295997882,23.0,183.0,63.72034792514459,1.3108586145531542,21.0,186.0,70.2527046763323,1.3614775750010808,23.0,204.0,92.866976,60.97634313908489,58.6838,50.756103648329834,99.628211,68.05071720371123
img_000038.jpg,66.81315234969227,0.5817954943444457,36.0,214.0,71.11285772566028,0.7116729888037991,23.0,208.0,71.78325658608908,0.7875890658735604,21.0,206.0,43.051476,53.78209849216951,61.496287,61.956313449184755,121.993614,68.30151552651672
img_000039.jpg,46.803203112763285,0.6690483111712653,36.0,160.0,49.45860367315178,0.780739954875869,37.0,166.0,53.427181857588515,0.6965073714572974,45.0,185.0,110.997566,24.839434978993467,51.472808,24.78424859855823,106.579556,52.305982763378644
img_000040.jpg,80.34601546254626,0.13300314817704248,0.0,230.0,60.42721101778539,0.09251656506792214,38.0,207.0,71.05633255760927,0.20467025916668385,45.0,242.0,70.807242,56.53478556033831,115.060455,82.91521175389336,162.135744,67.05814142642535
img_000041.jpg,40.14665403050708,1.6092895051952592,21.0,119.0,40.66990460604469,1.5144233948079087,19.0,119.0,44.94165427652876,1.628500934782522,23.0,132.0,120.315473,38.992207269995255,41.840823,25.069379443509785,57.468303,45.363036134061744
img_000042.jpg,60.15251782326315,0.3245124511222177,40.0,195.0,63.376328895639375,0.24279197404030628,32.0,201.0,65.60804390388711,0.2963199913181401,35.0,211.0,103.954865,46.33275456771133,41.813593,35.68831286892602,122.715612,64.03749117091841
img_000043.jpg,63.86126841476045,0.705831063474173,55.0,233.0,65.23460874964127,0.7385781247636429,48.0,228.0,65.39302814742881,0.7900003633954862,44.0,226.0,39.805702,47.34856709856378,32.31753,39.93800864714089,122.1136,63.44527007618456
img_000044.jpg,51.214251339166296,1.0451125341173697,37.0,164.0,47.60458296851007,1.083051962331132,34.0,147.0,48.07186052045207,1.0575480634532743,31.0,145.0,45.839442,54.10175785617908,40.744247,39.66161864325498,87.725027,51.09707401455852
img_000045.jpg,76.90636920655969,0.2863095895329549,30.0,245.0,74.58686431132175,0.6513704182175325,30.0,238.0,75.62523455675935,0.9096121341398421,26.0,235.0,50.736566,54.693372144416564,57.364708,51.34025562923052,128.034353,76.61813712738905
img_000046.jpg,66.18536685263769,0.2300521961886387,45.0,228.0,66.17571325211519,0.5635102995857484,31.0,213.0,66.20505815903891,0.6904083052113364,31.0,212.0,57.820113,63.456976414474966,72.544226,59.855670508824176,138.163734,65.2286134543518
img_000047.jpg,106.12316843141262,-0.31276313636877145,0.0,255.0,76.90522623880496,0.3867117549027336,68.0,255.0,63.29321944170324,-0.7610473985189925,83.0,255.0,65.670132,54.99362671348905,104.718531,106.77018069761819,205.242372,55.131506562161135
img_000048.jpg,56.21460645296621,-1.7267864194907658,133.0,255.0,66.38893702573245,-1.8426898287674511,97.0,255.0,73.16166936381153,-1.9057102880837868,77.0,255.0,16.977153,39.38595799285059,26.156935,48.23815077721963,223.492119,54.9747225721953
img_000049.jpg,60.59974914853011,1.1715016315661102,26.0,186.0,53.9074106525305,1.0381422947713588,25.0,162.0,54.321843589981235,1.0924774285632912,24.0,160.0,57.249664,59.07941692236905,39.545775,43.26621400873175,83.180962,60.64484468406656
img_000050.jpg,52.658035642905546,1.279629940185174,38.0,162.0,55.300126761365554,1.0441044782620352,21.0,152.0,56.206597845798825,0.9951271940253311,23.0,156.0,117.819984,65.65943047453081,71.140769,56.08884447988421,91.116872,53.672834944090816
img_000051.jpg,84.68461170939311,-1.7739047858601393,37.0,255.0,67.23860665092876,-1.8078917612181198,85.0,255.0,42.41583128681268,-1.839485013800918,153.0,255.0,43.214842,56.121553532622684,41.217287,79.16906090992633,229.107277,42.39064845747554
img_000052.jpg,49.679720609030774,1.672849866729985,20.0,130.0,46.92218276716083,1.5305851894482443,18.0,114.0,51.16249958958908,1.5068437355177156,22.0,123.0,126.766692,38.77496810285132,40.442647,21.47609942781489,57.296359,53.29645074808565
img_000053.jpg,60.4567499660772,0.600159535872489,22.0,181.0,54.608049366427586,0.6619108248576617,30.0,172.0,56.74928125217954,0.6362250622973894,36.0,192.0,119.345038,32.90065736088803,64.396785,59.647496616905656,108.324266,58.73312851842004
img_000054.jpg,69.22703120069059,-0.12618901675380362,68.0,255.0,80.06300567961448,-0.06378807486240037,33.0,255.0,82.81271247814358,0.12378599484596713,23.0,255.0,52.588639,58.69963959964047,63.531275,68.05096299005899,161.804581,69.29037591480103
img_000055.jpg,51.47013076715461,1.1684639829665764,50.0,187.0,54.27227267149217,1.0085427292001234,32.0,184.0,56.200032452981354,0.9591153536271765,25.0,185.0,53.151763,59.072460004572626,55.589621,56.10107446454443,104.328686,53.367054551599566
img_000056.jpg,66.06463297686524,0.21440217498763842,74.0,255.0,79.84456508779041,-0.19353105603380558,23.0,255.0,80.48327565598208,-0.1952901875811229,23.0,255.0,69.124874,63.10656357689051,49.179388,68.4763888500661,152.570352,65.85652470785332
img_000057.jpg,37.279952728538575,1.441411940387579,22.0,120.0,38.97198136907426,1.4773673027999723,19.0,122.0,42.96645687022349,1.479565680549664,22.0,135.0,117.246095,43.05128451336818,38.420508,25.505685856724885,56.768566,42.263080653256274
img_000058.jpg,51.26303491156472,0.2750381834458901,25.0,162.0,46.053501893972836,0.47165605451694753,38.0,157.0,42.47338381017454,0.5800054478847221,41.0,152.0,51.404352,43.7665384450278,70.710789,57.15996791459457,103.4046,44.307668623388444
img_000059.jpg,75.49746930391534,0.3301310259774155,43.0,255.0,75.39568822331165,0.6231950010302085,33.0,255.0,76.99316083223626,0.6707465499763926,28.0,255.0,47.337447,56.93176842960519,58.58609,64.6944228393136,145.129557,74.98190288318744
img_000060.jpg,79.92958787694258,0.2119695403169655,1.0,213.0,68.42222056089017,0.7377046460379204,36.0,214.0,56.42956250372316,0.8904226396702053,67.0,218.0,74.093211,47.73127202065202,112.347183,87.5501214331797,138.833589,56.12730045511792
img_000061.jpg,63.46014228225046,-1.4916753665469886,103.0,255.0,90.49624192062691,-1.6995279111689168,24.0,255.0,91.93769674444275,-1.6851393115780304,19.0,255.0,30.885136,54.41188282224301,54.403304,82.08637798004969,207.291731,61.73286205922772
img_000062.jpg,37.421985911706706,1.3034993683950993,25.0,117.0,40.08697162753959,1.2075439983284926,21.0,120.0,45.166820472553745,1.2548474611898102,23.0,136.0,111.647633,55.46094949148735,35.894341,31.87478817460156,58.947976,44.2528538910591
img_000063.jpg,74.42588269506297,0.21348528797568422,0.0,220.0,62.1112932764889,0.6729562660035922,46.0,214.0,74.22021300348375,0.08240687748649926,30.0,231.0,65.693265,52.4482849351604,103.701973,81.66812400751758,149.354435,65.92377491338596
img_000064.jpg,18.49117308096701,0.8344287802855339,15.0,48.0,18.024141869801067,0.9267200691526934,16.0,43.0,18.870484276257354,1.0293405148292492,19.0,47.0,123.513601,36.71517091084826,45.283711,22.414658085022825,30.624541,18.922511396200008
img_000065.jpg,68.77830262478668,0.07970356625265732,59.0,253.0,76.79872504086087,0.21040611014574248,30.0,249.0,78.27697424084815,0.2704534788846305,28.0,249.0,64.816577,70.34910174979545,64.504079,63.80336711617781,156.455824,68.15683390886805
img_000066.jpg,67.0428200840236,-0.8932688530247438,18.0,192.0,74.52068469358103,-0.5880732601987868,31.0,223.0,78.86719796960904,-0.7273232912636771,61.0,255.0,106.102663,18.271767766377472,88.240677,52.49501328299358,169.462373,78.23126209009335
img_000067.jpg,54.018490871071535,0.7953821424324387,46.0,181.0,61.11489353490247,0.5508275651462069,15.0,178.0,65.35196315123194,0.7587226551290721,14.0,188.0,66.290636,65.34729150252139,77.911382,64.12966633976879,106.646957,57.658515378391
img_000068.jpg,65.21691016897354,0.3564563537243377,34.0,211.0,68.94395375997567,0.5918570922413315,26.0,209.0,73.74734714601547,0.6358706965709972,23.0,218.0,62.325708,57.81897316883737,71.759938,65.00656642398641,128.228539,66.42542145086831
img_000069.jpg,46.75704032827462,1.17579020429903,41.0,156.0,43.144827084185,1.060550594181721,36.0,135.0,44.68035819026941,1.0740749838136119,33.0,134.0,31.347098,51.31171034937733,44.200783,23.778129556104933,77.924951,47.68056971815249
img_000070.jpg,64.78782352462099,0.3025493053112203,41.0,221.0,62.95707240490494,0.4827972591309996,33.0,202.0,66.32760314961716,0.692026996610459,27.0,207.0,55.409627,57.05672814595024,71.308985,53.29113139416142,128.553469,64.57779938234222
img_000071.jpg,91.18243176971704,1.216551125551806,34.0,255.0,92.17066683582146,1.1888207361587049,30.0,255.0,90.29128142976752,1.234688612617767,35.0,255.0,76.10352,62.81593230709548,25.294786,27.45619083584254,131.593381,89.82897221937274
img_000072.jpg,73.49598822432266,0.7089768606275549,47.0,247.0,60.381835378326784,0.6453052272403403,37.0,198.0,65.6312477464053,1.0568622627443363,25.0,200.0,62.033716,74.44382992049334,79.720981,68.19091727933889,132.006092,73.54911952489667
img_000073.jpg,62.69006756345059,1.3081833085758756,28.0,188.0,55.0801689311974,1.3709253160483807,26.0,165.0,54.114975562777424,1.409221795019249,25.0,161.0,36.948308,55.5180285127015,48.058028,41.45941577918358,90.270134,62.85623123940892
img_000074.jpg,60.8766623133712,1.1535757108118478,24.0,185.0,62.543112998071,1.4580401043167224,22.0,182.0,69.18807636984279,1.4856157215667587,23.0,199.0,98.245326,60.64867646662805,53.78424,48.93721475137709,91.741053,68.91500149786832
img_000075.jpg,60.37230141649821,-1.6730403948522958,115.0,255.0,90.61541288867127,-1.942455145199758,19.0,255.0,92.51409119108045,-1.8814234324638912,10.0,255.0,27.751954,51.73025875811839,56.00238,85.00565727253452,212.191526,58.03746036648506
img_000076.jpg,77.6933350828678,-0.24673795994924577,61.0,255.0,86.37049176760402,-0.5469817067513792,31.0,255.0,87.0628117830817,-0.681960503962699,30.0,255.0,60.464658,62.47682615932916,38.439044,54.55076599247773,170.580523,77.01348716975794
img_000077.jpg,39.195009269349256,1.2149805775716467,24.0,113.0,43.471532207062126,1.2777340521477292,23.0,120.0,50.38327165217414,1.238929965305387,27.0,137.0,121.032749,21.969027481957387,48.090414,22.331381491269276,67.139246,50.18834843418823
img_000078.jpg,70.37672846438713,-0.7795069079938902,76.0,255.0,77.33608169735724,-0.26079160667754947,56.0,255.0,89.91293646142793,-0.4429406553425726,22.0,255.0,54.129807,62.68621903690437,67.937951,77.85080415077034,187.535381,68.94612253190776
img_000079.jpg,33.986636040723965,1.5360794736332464,22.0,95.0,28.94781217787009,1.4008588196865832,19.0,75.0,28.116165722904395,1.343971591731555,18.0,72.0,29.855261,48.981812273760134,42.162613,21.778390895845156,44.460352,33.99967511662569
img_000080.jpg,26.946673265039138,0.9213569614254178,18.0,72.0,27.529006810297957,0.9827902323697081,19.0,73.0,30.6465834963689,0.9417313679816715,25.0,84.0,120.490372,24.42013688130384,57.793313,45.24692844253664,50.984777,30.4284199599695
img_000081.jpg,45.791926478172805,0.5779755086874447,52.0,167.0,45.25866011861287,0.562905020458675,42.0,152.0,46.695046795385394,0.6351350525454638,36.0,149.0,32.272218,47.32260066142262,55.141284,37.91024640953081,103.269496,46.49118957292859
img_000082.jpg,47.852119002238716,0.5596411728129973,38.0,162.0,41.98717470133459,0.7149756851595398,36.0,136.0,45.502864478935294,0.7733145902559528,34.0,140.0,45.273774,61.76819453243654,50.150736,29.09864042628631,94.678286,49.540535242387165
img_000083.jpg,85.10141333731126,-0.4709361270082308,12.0,233.0,74.42123173748143,-0.48826924993904675,38.0,228.0,59.3735799195703,-0.49273835331524224,72.0,219.0,68.018337,47.05563699233526,81.311967,79.59824549316971,159.45905,63.3403640429821
img_000084.jpg,54.59713438247651,-0.02474574930133403,27.0,173.0,57.99780743630296,0.07028081198546476,24.0,180.0,63.645125898348496,0.12664537757178262,28.0,198.0,110.123905,37.350696091920085,45.637398,26.976012451613315,113.089098,62.57182279226325
img_000085.jpg,77.68639608721979,-0.7861275986008422,53.0,255.0,84.15938854481293,-1.3953328443857578,48.0,255.0,81.17804887678153,-1.5057897755776453,55.0,255.0,89.018957,56.03994880112,28.120218,23.63657884788905,171.842588,80.25680636221615
img_000086.jpg,73.08038703903925,0.15136147259443167,52.0,254.0,84.3983091342778,-0.08521656504465412,18.0,255.0,85.56309552189525,-0.12758497028904844,16.0,255.0,60.411854,53.591004359712116,60.052338,69.11123616846798,146.011191,74.36287089510141
img_000087.jpg,56.289913735170856,0.5794046008569709,43.0,182.0,50.40036172787172,0.40420412277982,29.0,166.0,49.158876850723274,0.4571118267863639,30.0,165.0,94.929116,69.44755723175976,52.741835,43.89677805753829,106.787994,56.59911140164626
img_000088.jpg,56.78960682282542,1.535553684533529,41.0,184.0,54.170691572891855,1.2614255793292275,32.0,166.0,54.32131212815679,1.2476902958474199,27.0,161.0,29.768607,38.78920693027314,58.765801,55.91962465743489,90.702441,57.117553690975946
img_000089.jpg,85.88251342384147,0.6380186933931615,0.0,255.0,70.04865341859697,0.70372993047305,50.0,255.0,77.84389722866736,-0.9456820716947579,46.0,255.0,81.170326,40.68265530977205,98.435821,94.53512175406534,169.524521,74.19986040903689
img_000090.jpg,8.830310239467467,0.42984922353406546,16.0,35.0,9.134726450252957,0.7640599899744916,14.0,35.0,9.22378967965765,0.8464456878519999,19.0,38.0,127.272465,21.66858042936304,43.481328,19.502739688474946,25.684944,9.184726327815326
img_000091.jpg,40.0137419648944,0.7897631525620652,32.0,128.0,42.38826135975184,0.6083733602833237,19.0,124.0,43.777591085507254,0.7551155095636065,20.0,129.0,79.49978,72.65351252315058,52.137868,39.83679219533842,72.494785,41.76318267090972
img_000092.jpg,61.97096743952567,0.7165706916441822,32.0,194.0,61.144528394623094,0.7897293881858823,30.0,192.0,62.83040606670869,0.8358040523284955,33.0,194.0,94.744739,58.228347948588386,45.816281,36.081241751484086,107.096306,65.24032203441642
img_000093.jpg,74.97193076491615,0.6839529738241145,13.0,207.0,70.25723428453313,0.8709828336278729,31.0,212.0,61.02545923351133,1.0333272668822757,56.0,211.0,83.944485,40.25002920601145,83.422645,79.31354967597892,117.049652,61.49642933275797
img_000094.jpg,57.79490793009709,0.5281840233558569,37.0,192.0,64.73652948579556,0.5380463592451714,34.0,209.0,72.67693317168056,0.4920725247929862,38.0,237.0,110.268094,36.01452212104396,57.001934,39.54669485885823,128.068269,70.38675415405686
img_000095.jpg,83.05297003108507,0.8290496291009092,21.0,238.0,71.19230917399446,1.0663635564125142,19.0,201.0,68.4728158073532,1.1926816801249467,22.0,194.0,81.63251,66.84140023293872,63.131411,50.70971155655572,109.82074,82.26524297570874
img_000096.jpg,41.42201678451454,1.3058697330310096,25.0,113.0,37.39087785245889,1.2220079501822985,24.0,96.0,37.596759905968725,1.282467854160627,24.0,93.0,36.233668,57.73352013575628,33.048867,23.326746601622588,55.333841,41.74629759855021
img_000097.jpg,61.93575639735961,0.7750729754879765,22.0,180.0,68.97419047326588,0.8408962338235866,20.0,202.0,72.45984734339034,0.8809325625197119,23.0,221.0,114.101869,36.49091116575247,50.633901,34.79128489323436,96.693406,71.24919769456473
img_000098.jpg,56.806870130708816,0.892076678109491,39.0,190.0,55.86296103238634,0.8759244604243595,41.0,187.0,64.58569031781546,0.9335889529598737,37.0,211.0,96.443303,34.44293230040368,51.600441,62.551263964891376,110.444611,63.12284211011636
img_000099.jpg,48.30656121675231,1.4530716166080087,29.0,147.0,45.6116105207805,1.3532097265427547,29.0,135.0,50.24752128237869,1.3371483465307232,31.0,147.0,119.554494,40.20289378146757,35.905269,23.84941041278881,75.125297,52.59849951910975
img_000100.jpg,45.09275795755099,0.20243678615961444,28.0,146.0,48.88175624104453,0.08947190805570245,21.0,150.0,52.53810782059795,0.10190974174941422,25.0,164.0,113.371497,37.69412960898541,53.683305,42.473004759222945,96.014002,49.714560019615945
img_000101.jpg,64.1766499808383,0.9112118818520498,30.0,192.0,56.63778143067046,0.9761791264313214,30.0,172.0,60.120338983164075,1.0941536111168817,35.0,188.0,114.751313,46.73285961479386,50.756275,40.301745608898564,103.951667,64.39121524650014
img_000102.jpg,10.883815001887482,1.1475892412572195,17.0,44.0,11.691267070802505,0.7997027989677288,14.0,44.0,12.609148374220203,1.142296812800473,16.0,49.0,117.678102,44.06163187715131,38.071624,20.40543295307953,29.458938,12.118959605187074
img_000103.jpg,19.046667862933294,1.0276052557250681,13.0,55.0,19.64381301844912,1.0739712794143466,14.0,57.0,22.48563510490142,0.7874941008955603,19.0,67.0,114.472527,26.970297981933218,63.013054,37.49620089546518,38.080629,22.44937326440003
img_000104.jpg,73.8603851064972,1.241217045752115,31.0,255.0,76.51074897513462,1.4699289904553194,26.0,255.0,78.98980457093978,1.5210118907447066,25.0,255.0,57.760359,62.98710048248862,46.783647,40.57983484908964,105.739001,75.80570940583563
img_000105.jpg,56.85539314800069,0.10538177063349873,45.0,196.0,60.34268051712466,0.26440911910554094,41.0,202.0,72.27197822554065,0.42104185809108385,30.0,224.0,67.03878,49.44697188010202,58.558603,42.13356117975778,131.866003,66.90475763205477
img_000106.jpg,68.52075840598549,0.9048570162145781,0.0,206.0,55.62104530597237,1.2610099039700857,35.0,179.0,67.09514712062798,1.3049498325502815,38.0,213.0,123.376158,58.565280168023065,95.078355,72.44033926959467,117.821377,65.4839634477318
img_000107.jpg,50.14852434466546,0.3748084763335503,30.0,162.0,51.75572469157954,0.3731104938646869,25.0,163.0,56.502479391261225,0.364656033186159,29.0,180.0,119.955109,35.600946248633896,40.001813,28.6155581408616,100.689287,55.23974982231213
img_000108.jpg,47.23942410768021,0.47823790037116587,51.0,173.0,54.87584041118744,0.28466991818161325,19.0,169.0,54.43491249587203,0.3453169507974401,18.0,164.0,48.800489,65.21682037910834,73.012864,59.46052642314483,107.078147,49.002747413246034
img_000109.jpg,79.76823595436645,0.14207869666922998,0.0,238.0,67.09506284478691,0.3515505761514116,45.0,240.0,70.9110463888524,-0.0066186443988754135,40.0,242.0,69.35415,48.716757833188176,81.231515,82.4046567240273,149.413734,66.99453264391985
img_000110.jpg,45.11501509718464,1.0724122311779796,23.0,136.0,46.391503259142944,1.3984030359528064,16.0,127.0,48.54053821326037,1.428878037884066,19.0,133.0,118.165444,57.01260229355317,59.320906,53.46591876456594,62.292678,47.75007029930235
img_000111.jpg,63.86276283448626,0.2750255739094869,63.0,235.0,66.96403843968454,0.17463745127219815,36.0,216.0,68.07384947509753,0.2032308604064026,33.0,219.0,63.516901,65.45032903168783,60.108582,66.80597392411308,147.251375,62.624486980807866
img_000112.jpg,74.48679546266513,-0.015474568248512732,34.0,248.0,69.00904440760628,0.1205887586393358,46.0,239.0,70.53199225864797,-0.1638998790450672,53.0,254.0,95.769777,50.14152134080368,67.789623,58.804745918317444,164.149455,68.04900394717747
